,gene_name,baseMean_Mono_h24,baseMean_Control_h24,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Description
ENSG00000120708,TGFBI,2700.385853,2799.795617,3340.755106,-0.052080931,0.070688007,-0.736771806,0.461261131,0.92888928,transforming growth factor beta induced [Source:HGNC Symbol;Acc:HGNC:11771]
ENSG00000120756,PLS1,339.6111163,349.9249199,312.8003776,-0.043824373,0.159609402,-0.27457263,0.783644596,0.977238336,plastin 1 [Source:HGNC Symbol;Acc:HGNC:9090]
ENSG00000120802,TMPO,13104.39838,14639.34834,9918.661814,-0.159777482,0.070506721,-2.266131225,0.02344335,0.709539546,thymopoietin [Source:HGNC Symbol;Acc:HGNC:11875]
ENSG00000120875,DUSP4,19444.85819,21655.20178,13987.59542,-0.155251141,0.058203515,-2.667384297,0.007644421,0.473828413,dual specificity phosphatase 4 [Source:HGNC Symbol;Acc:HGNC:3070]
ENSG00000120885,CLU,10650.85751,11801.87306,10213.00557,-0.147998022,0.097152122,-1.52336377,0.127667721,0.897476576,clusterin [Source:HGNC Symbol;Acc:HGNC:2095]
ENSG00000120889,TNFRSF10B,37855.70947,34940.61847,43824.51626,0.115622059,0.048517019,2.383123715,0.017166424,0.643001955,TNF receptor superfamily member 10b [Source:HGNC Symbol;Acc:HGNC:11905]
ENSG00000121152,NCAPH,1396.227699,1662.18958,779.5801678,-0.251611382,0.145640022,-1.727625269,0.084055429,0.891129351,non-SMC condensin I complex subunit H [Source:HGNC Symbol;Acc:HGNC:1112]
ENSG00000121281,ADCY7,2249.838163,2259.104323,2432.12854,-0.005661498,0.096547959,-0.058639231,0.953239463,0.996893295,adenylate cyclase 7 [Source:HGNC Symbol;Acc:HGNC:238]
ENSG00000121621,KIF18A,2302.86588,2691.104581,1442.137998,-0.224923346,0.126808424,-1.773725591,0.076108551,0.885353177,kinesin family member 18A [Source:HGNC Symbol;Acc:HGNC:29441]
ENSG00000121753,ADGRB2,183.8258509,259.0421462,261.5313244,-0.493870255,0.203934323,-2.42171228,0.015447576,0.61746635,adhesion G protein-coupled receptor B2 [Source:HGNC Symbol;Acc:HGNC:944]
ENSG00000121858,TNFSF10,1973.52262,1467.796909,2531.545424,0.426807867,0.113164141,3.771582268,0.000162216,0.05555997,TNF superfamily member 10 [Source:HGNC Symbol;Acc:HGNC:11925]
ENSG00000121895,TMEM156,323.367383,293.8768293,267.1332711,0.136516336,0.158720184,0.860106964,0.389730083,0.925889643,transmembrane protein 156 [Source:HGNC Symbol;Acc:HGNC:26260]
ENSG00000121904,CSMD2,359.6582142,364.9868181,375.6462082,-0.021017274,0.207063591,-0.101501544,0.919152332,0.994706897,CUB and Sushi multiple domains 2 [Source:HGNC Symbol;Acc:HGNC:19290]
ENSG00000121957,GPSM2,2844.993156,3215.247124,2089.538149,-0.176694461,0.088644232,-1.993299023,0.046228713,0.826874909,G protein signaling modulator 2 [Source:HGNC Symbol;Acc:HGNC:29501]
ENSG00000121966,CXCR4,9252.359489,7853.224522,6272.163315,0.236475106,0.101927647,2.320029079,0.020339304,0.679699292,C-X-C motif chemokine receptor 4 [Source:HGNC Symbol;Acc:HGNC:2561]
ENSG00000122378,PRXL2A,52803.9192,57778.58056,46726.98282,-0.129873409,0.082084321,-1.582195083,0.113605043,0.897476576,peroxiredoxin like 2A [Source:HGNC Symbol;Acc:HGNC:28651]
ENSG00000122420,PTGFR,214.318727,145.2971411,218.3419549,0.557104587,0.204677347,2.72186734,0.00649142,0.457262667,prostaglandin F receptor [Source:HGNC Symbol;Acc:HGNC:9600]
ENSG00000122483,CCDC18,1022.571192,1083.36196,791.2602168,-0.083887984,0.156248851,-0.536887043,0.591345641,0.951224269,coiled-coil domain containing 18 [Source:HGNC Symbol;Acc:HGNC:30370]
ENSG00000122641,INHBA,14190.21533,12995.02329,19931.03704,0.12686707,0.097120863,1.306280295,0.191457256,0.897476576,inhibin subunit beta A [Source:HGNC Symbol;Acc:HGNC:6066]
ENSG00000122861,PLAU,15077.35154,13943.68628,27474.70301,0.112835848,0.087270328,1.292946301,0.196029632,0.897476576,"plasminogen activator, urokinase [Source:HGNC Symbol;Acc:HGNC:9052]"
ENSG00000122870,BICC1,820.5317642,771.5664127,854.8049639,0.087435228,0.099381203,0.879796435,0.378969596,0.923925682,BicC family RNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:19351]
ENSG00000122873,CISD1,3510.85224,3186.10494,4232.341329,0.139962847,0.116590076,1.200469644,0.229956995,0.897476576,CDGSH iron sulfur domain 1 [Source:HGNC Symbol;Acc:HGNC:30880]
ENSG00000122884,P4HA1,7974.324468,7635.881097,10044.66906,0.062464509,0.096073168,0.650176423,0.515578269,0.938939286,prolyl 4-hydroxylase subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:8546]
ENSG00000122952,ZWINT,3374.382785,4369.012613,2155.213572,-0.372591112,0.119821447,-3.109552757,0.001873708,0.249357496,ZW10 interacting kinetochore protein [Source:HGNC Symbol;Acc:HGNC:13195]
ENSG00000122966,CIT,2676.783492,3178.321965,1764.10472,-0.247824956,0.140502472,-1.763847651,0.077757632,0.885353177,citron rho-interacting serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:1985]
ENSG00000123080,CDKN2C,664.3322575,759.1868041,385.41814,-0.192262514,0.14136266,-1.360065765,0.173809113,0.897476576,cyclin dependent kinase inhibitor 2C [Source:HGNC Symbol;Acc:HGNC:1789]
ENSG00000123096,SSPN,280.7910908,297.2031419,366.2882201,-0.082524269,0.1542182,-0.535113685,0.592571248,0.951224269,sarcospan [Source:HGNC Symbol;Acc:HGNC:11322]
ENSG00000123179,EBPL,1596.027248,1705.409539,1542.413315,-0.096047016,0.099175945,-0.968450726,0.332819316,0.911384954,EBP like [Source:HGNC Symbol;Acc:HGNC:18061]
ENSG00000123219,CENPK,1749.918933,1936.230083,1279.870985,-0.146167961,0.138946046,-1.051976397,0.292810379,0.904772647,centromere protein K [Source:HGNC Symbol;Acc:HGNC:29479]
ENSG00000123240,OPTN,13793.49609,11206.18891,21036.35958,0.299742159,0.061831502,4.847725659,1.24885E-06,0.001046443,optineurin [Source:HGNC Symbol;Acc:HGNC:17142]
ENSG00000123342,MMP19,40.30553541,31.41011454,116.1943515,0.373490985,0.277654242,1.345165778,0.178571705,0.897476576,matrix metallopeptidase 19 [Source:HGNC Symbol;Acc:HGNC:7165]
ENSG00000123384,LRP1,4168.128321,4845.021254,7317.543648,-0.217104489,0.329824586,-0.658242283,0.510382459,0.938635954,LDL receptor related protein 1 [Source:HGNC Symbol;Acc:HGNC:6692]
ENSG00000123411,IKZF4,131.0980191,160.1557407,119.0860159,-0.288740725,0.345958299,-0.834611356,0.403936566,0.925889643,IKAROS family zinc finger 4 [Source:HGNC Symbol;Acc:HGNC:13179]
ENSG00000123473,STIL,2402.500981,2676.249466,1586.27916,-0.155960109,0.106527636,-1.464034267,0.143184586,0.897476576,STIL centriolar assembly protein [Source:HGNC Symbol;Acc:HGNC:10879]
ENSG00000123485,HJURP,2321.270281,2766.341978,1443.44696,-0.25318811,0.10310624,-2.455604146,0.014064799,0.599250503,Holliday junction recognition protein [Source:HGNC Symbol;Acc:HGNC:25444]
ENSG00000123570,RAB9B,267.2376057,212.1208468,215.0875976,0.330748582,0.171025318,1.933915901,0.053123469,0.843535752,"RAB9B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:14090]"
ENSG00000123685,BATF3,84.74658314,65.07625528,114.5402738,0.384553216,0.251246039,1.530584194,0.125872191,0.897476576,basic leucine zipper ATF-like transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:28915]
ENSG00000123870,ZNF137P,226.4761522,214.3505403,184.5805869,0.07948455,0.180219323,0.441043441,0.659181548,0.961033854,"zinc finger protein 137, pseudogene [Source:HGNC Symbol;Acc:HGNC:12921]"
ENSG00000123892,RAB38,937.085474,869.2294311,827.9113024,0.10794561,0.109564809,0.985221546,0.324515259,0.910479669,"RAB38, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9776]"
ENSG00000123977,DAW1,146.0091138,125.3610288,131.2964869,0.218519539,0.200368717,1.090587107,0.275454605,0.904063171,dynein assembly factor with WD repeats 1 [Source:HGNC Symbol;Acc:HGNC:26383]
ENSG00000124145,SDC4,1938.950368,1748.040721,3637.564554,0.14962984,0.067160786,2.227934623,0.025884875,0.718266529,syndecan 4 [Source:HGNC Symbol;Acc:HGNC:10661]
ENSG00000124212,PTGIS,208.8097631,134.9582245,497.1701469,0.627002127,0.139280239,4.501730706,6.74023E-06,0.004485032,prostaglandin I2 synthase [Source:HGNC Symbol;Acc:HGNC:9603]
ENSG00000124222,STX16,2349.505321,2387.279091,2477.022608,-0.023061104,0.209050696,-0.110313453,0.912160789,0.99384935,syntaxin 16 [Source:HGNC Symbol;Acc:HGNC:11431]
ENSG00000124243,BCAS4,466.294435,509.5277019,545.2498734,-0.1265736,0.127934019,-0.989366245,0.322483983,0.90870951,breast carcinoma amplified sequence 4 [Source:HGNC Symbol;Acc:HGNC:14367]
ENSG00000124313,IQSEC2,335.7175687,324.8249856,322.3650693,0.047567369,0.188994336,0.251686743,0.801283205,0.979480831,IQ motif and Sec7 domain ArfGEF 2 [Source:HGNC Symbol;Acc:HGNC:29059]
ENSG00000124496,TRERF1,541.794797,535.8329892,475.658687,0.015674166,0.194636071,0.080530635,0.935815232,0.996162465,transcriptional regulating factor 1 [Source:HGNC Symbol;Acc:HGNC:18273]
ENSG00000124508,BTN2A2,1584.551468,1488.721114,2182.12591,0.090590989,0.08167637,1.109145635,0.267367361,0.904063171,butyrophilin subfamily 2 member A2 [Source:HGNC Symbol;Acc:HGNC:1137]
ENSG00000124575,H1-3,4817.595764,6218.065861,3243.217301,-0.368086421,0.105920874,-3.475107475,0.000510649,0.121240231,"H1.3 linker histone, cluster member [Source:HGNC Symbol;Acc:HGNC:4717]"
ENSG00000124610,H1-1,387.2515546,490.2026345,240.6293842,-0.340025107,0.213112483,-1.595519428,0.110596129,0.897476576,"H1.1 linker histone, cluster member [Source:HGNC Symbol;Acc:HGNC:4715]"
ENSG00000124635,H2BC11,5730.933372,6385.72963,3548.369739,-0.156134377,0.190613192,-0.819116321,0.412720051,0.925889643,H2B clustered histone 11 [Source:HGNC Symbol;Acc:HGNC:4761]
ENSG00000124721,DNAH8,1140.84857,1112.438321,1132.700973,0.036011163,0.070931753,0.507687485,0.611672526,0.955190907,dynein axonemal heavy chain 8 [Source:HGNC Symbol;Acc:HGNC:2952]
ENSG00000124767,GLO1,20945.86784,19590.85771,19287.068,0.096444776,0.114985309,0.838757374,0.401605475,0.925889643,glyoxalase I [Source:HGNC Symbol;Acc:HGNC:4323]
ENSG00000124875,CXCL6,11.16913902,4.436219808,925.93537,1.27658673,0.4035138,3.163675517,0.001557904,0.214914732,C-X-C motif chemokine ligand 6 [Source:HGNC Symbol;Acc:HGNC:10643]
ENSG00000125148,MT2A,10065.52419,10142.81229,13350.14328,-0.010965846,0.078296653,-0.140055103,0.888616453,0.991998239,metallothionein 2A [Source:HGNC Symbol;Acc:HGNC:7406]
ENSG00000125319,HROB,246.1025892,354.6818177,199.3217853,-0.525957025,0.186921329,-2.81378818,0.004896148,0.404271714,homologous recombination factor with OB-fold [Source:HGNC Symbol;Acc:HGNC:28460]
ENSG00000125347,IRF1,1579.843366,1374.039401,2517.170945,0.201028315,0.077224575,2.603165036,0.009236748,0.503100555,interferon regulatory factor 1 [Source:HGNC Symbol;Acc:HGNC:6116]
ENSG00000125378,BMP4,2069.652635,1965.436947,2281.582824,0.074535275,0.105904489,0.703797126,0.481559124,0.932918082,bone morphogenetic protein 4 [Source:HGNC Symbol;Acc:HGNC:1071]
ENSG00000125531,FNDC11,151.8653453,199.6484244,175.3435276,-0.392435426,0.202022107,-1.942537039,0.052072121,0.839686141,fibronectin type III domain containing 11 [Source:HGNC Symbol;Acc:HGNC:28764]
ENSG00000125538,IL1B,6.926941841,3.53702397,232.8064726,0.945392329,0.580924976,1.627391434,0.10365399,0.897476576,interleukin 1 beta [Source:HGNC Symbol;Acc:HGNC:5992]
ENSG00000125657,TNFSF9,721.9627632,659.2966677,952.1423379,0.130786358,0.095389333,1.371079485,0.170350179,0.897476576,TNF superfamily member 9 [Source:HGNC Symbol;Acc:HGNC:11939]
ENSG00000125845,BMP2,4148.458314,3516.918118,4152.699537,0.238318082,0.072493453,3.287442823,0.001011017,0.171979342,bone morphogenetic protein 2 [Source:HGNC Symbol;Acc:HGNC:1069]
ENSG00000125848,FLRT3,461.4441795,459.8005732,382.1304231,0.003992334,0.156661798,0.025483777,0.979669089,0.997722284,fibronectin leucine rich transmembrane protein 3 [Source:HGNC Symbol;Acc:HGNC:3762]
ENSG00000125864,BFSP1,573.239741,659.4407456,592.0176519,-0.200829969,0.113911438,-1.763036035,0.077894412,0.885523828,beaded filament structural protein 1 [Source:HGNC Symbol;Acc:HGNC:1040]
ENSG00000125878,TCF15,293.660646,395.7906136,382.9020496,-0.429352078,0.190516984,-2.253615756,0.024220351,0.718266529,transcription factor 15 [Source:HGNC Symbol;Acc:HGNC:11627]
ENSG00000125885,MCM8,576.3528161,699.5475111,451.588984,-0.27951584,0.133673446,-2.091034886,0.036524937,0.789645965,minichromosome maintenance 8 homologous recombination repair factor [Source:HGNC Symbol;Acc:HGNC:16147]
ENSG00000125898,FAM110A,230.2853867,213.5384575,228.8997213,0.111107691,0.154715794,0.718140584,0.472670609,0.931506956,family with sequence similarity 110 member A [Source:HGNC Symbol;Acc:HGNC:16188]
ENSG00000125966,MMP24,203.0825614,246.1664421,117.6010745,-0.276910532,0.28469497,-0.97265692,0.330723843,0.911384954,matrix metallopeptidase 24 [Source:HGNC Symbol;Acc:HGNC:7172]
ENSG00000126458,RRAS,2762.433704,2481.493806,4132.783087,0.155012151,0.073785561,2.100846673,0.035654428,0.783474509,RAS related [Source:HGNC Symbol;Acc:HGNC:10447]
ENSG00000126561,STAT5A,1278.377786,1458.464045,1756.812635,-0.189615013,0.089649971,-2.115059394,0.034424885,0.766563592,signal transducer and activator of transcription 5A [Source:HGNC Symbol;Acc:HGNC:11366]
ENSG00000126709,IFI6,646.7444525,784.4873158,7315.499249,-0.278250036,0.198269933,-1.403389974,0.160500581,0.897476576,interferon alpha inducible protein 6 [Source:HGNC Symbol;Acc:HGNC:4054]
ENSG00000126787,DLGAP5,8554.480701,9665.406883,4930.630686,-0.176199306,0.131675904,-1.338128702,0.180854486,0.897476576,DLG associated protein 5 [Source:HGNC Symbol;Acc:HGNC:16864]
ENSG00000126803,HSPA2,402.1366798,527.0443258,572.9489524,-0.389640403,0.150461046,-2.589643062,0.009607549,0.513856253,heat shock protein family A (Hsp70) member 2 [Source:HGNC Symbol;Acc:HGNC:5235]
ENSG00000126878,AIF1L,193.1313557,185.5787992,149.9208914,0.056506547,0.207468794,0.272361668,0.785343944,0.977238336,allograft inflammatory factor 1 like [Source:HGNC Symbol;Acc:HGNC:28904]
ENSG00000126882,FAM78A,3362.951983,3698.076703,2668.914408,-0.136981293,0.099132885,-1.381794687,0.167034751,0.897476576,family with sequence similarity 78 member A [Source:HGNC Symbol;Acc:HGNC:25465]
ENSG00000126947,ARMCX1,3308.960999,3197.585406,3393.019792,0.049415005,0.09320561,0.530172001,0.595992682,0.951703729,armadillo repeat containing X-linked 1 [Source:HGNC Symbol;Acc:HGNC:18073]
ENSG00000126950,TMEM35A,1968.985528,1979.363738,1638.29701,-0.007859509,0.064630191,-0.121607385,0.903209964,0.992664237,transmembrane protein 35A [Source:HGNC Symbol;Acc:HGNC:25864]
ENSG00000127080,IPPK,3135.745086,3046.462666,3474.485964,0.041936079,0.063246539,0.663057298,0.507293858,0.938385848,inositol-pentakisphosphate 2-kinase [Source:HGNC Symbol;Acc:HGNC:14645]
ENSG00000127191,TRAF2,1396.127651,1594.577054,1593.55152,-0.191036915,0.139368843,-1.370729001,0.170459451,0.897476576,TNF receptor associated factor 2 [Source:HGNC Symbol;Acc:HGNC:12032]
ENSG00000127252,PLAAT1,356.4828239,330.8647584,386.1583552,0.108867432,0.14740904,0.738539729,0.460186534,0.92888928,phospholipase A and acyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:14922]
ENSG00000127423,AUNIP,233.9124732,284.0296573,144.7324116,-0.280045453,0.218654777,-1.280765311,0.200276112,0.897476576,aurora kinase A and ninein interacting protein [Source:HGNC Symbol;Acc:HGNC:28363]
ENSG00000127528,KLF2,1121.028249,1186.164321,873.605753,-0.081485958,0.132216439,-0.616307315,0.537691712,0.942590877,Kruppel like factor 2 [Source:HGNC Symbol;Acc:HGNC:6347]
ENSG00000127533,F2RL3,1207.120571,1213.975376,793.2967336,-0.007744751,0.134362815,-0.057640583,0.954034923,0.996893295,F2R like thrombin or trypsin receptor 3 [Source:HGNC Symbol;Acc:HGNC:3540]
ENSG00000127561,SYNGR3,225.0276309,200.0842785,673.186488,0.173526322,0.160479708,1.081297599,0.279564755,0.904694616,synaptogyrin 3 [Source:HGNC Symbol;Acc:HGNC:11501]
ENSG00000127564,PKMYT1,410.6186547,551.4807665,267.7040522,-0.424438824,0.195697014,-2.168856932,0.030093547,0.739618063,"protein kinase, membrane associated tyrosine/threonine 1 [Source:HGNC Symbol;Acc:HGNC:29650]"
ENSG00000127586,CHTF18,885.1544888,1171.094195,737.830347,-0.403355207,0.130106553,-3.100191328,0.001933957,0.251458834,chromosome transmission fidelity factor 18 [Source:HGNC Symbol;Acc:HGNC:18435]
ENSG00000127666,TICAM1,505.0838962,533.817087,575.7911536,-0.079575819,0.198470993,-0.400944329,0.688461112,0.965365064,toll like receptor adaptor molecule 1 [Source:HGNC Symbol;Acc:HGNC:18348]
ENSG00000128203,ASPHD2,1770.430977,1931.242995,1906.633435,-0.124918431,0.088365666,-1.413653479,0.157463671,0.897476576,aspartate beta-hydroxylase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30437]
ENSG00000128228,SDF2L1,1248.978964,1326.471014,1294.225696,-0.086129041,0.120023661,-0.717600517,0.473003639,0.93167633,stromal cell derived factor 2 like 1 [Source:HGNC Symbol;Acc:HGNC:10676]
ENSG00000128274,A4GALT,445.7393768,514.2089395,537.8312259,-0.204502845,0.15954064,-1.28182289,0.199904783,0.897476576,"alpha 1,4-galactosyltransferase (P blood group) [Source:HGNC Symbol;Acc:HGNC:18149]"
ENSG00000128284,APOL3,807.4272663,742.4631475,2030.926534,0.121950929,0.116597846,1.045910652,0.295602286,0.904966998,apolipoprotein L3 [Source:HGNC Symbol;Acc:HGNC:14868]
ENSG00000128335,APOL2,3593.569028,3713.466461,4604.620517,-0.047083874,0.082589298,-0.570096546,0.568612218,0.946738506,apolipoprotein L2 [Source:HGNC Symbol;Acc:HGNC:619]
ENSG00000128340,RAC2,3765.812339,3682.278952,3652.757025,0.032324371,0.082815006,0.390320222,0.696299772,0.965588265,Rac family small GTPase 2 [Source:HGNC Symbol;Acc:HGNC:9802]
ENSG00000128536,CDHR3,158.0527086,137.4603381,155.6305379,0.199850285,0.170319827,1.173382387,0.240642497,0.897954123,cadherin related family member 3 [Source:HGNC Symbol;Acc:HGNC:26308]
ENSG00000128591,FLNC,21684.85271,25861.66492,22212.52502,-0.254124572,0.188250036,-1.349931072,0.177038094,0.897476576,filamin C [Source:HGNC Symbol;Acc:HGNC:3756]
ENSG00000128596,CCDC136,343.0415357,325.7095001,389.8174731,0.075100171,0.157544612,0.476691459,0.633581845,0.957077897,coiled-coil domain containing 136 [Source:HGNC Symbol;Acc:HGNC:22225]
ENSG00000128645,HOXD1,248.828818,260.8689236,257.485224,-0.06760789,0.110603393,-0.611264153,0.541024719,0.943211561,homeobox D1 [Source:HGNC Symbol;Acc:HGNC:5132]
ENSG00000128652,HOXD3,387.3234284,400.8670553,360.3181488,-0.049494486,0.161475513,-0.306513881,0.759213412,0.973651874,homeobox D3 [Source:HGNC Symbol;Acc:HGNC:5137]
ENSG00000128833,MYO5C,2247.938549,2332.455935,1756.621286,-0.053296625,0.094107065,-0.566340317,0.571162458,0.947246343,myosin VC [Source:HGNC Symbol;Acc:HGNC:7604]
ENSG00000128849,CGNL1,19355.4176,22495.7284,17341.24183,-0.216885697,0.067815184,-3.198187835,0.001382942,0.196159291,cingulin like 1 [Source:HGNC Symbol;Acc:HGNC:25931]
ENSG00000128872,TMOD2,1566.406974,1402.559026,1320.44661,0.158648433,0.086806173,1.827616944,0.067607061,0.879130454,tropomodulin 2 [Source:HGNC Symbol;Acc:HGNC:11872]
ENSG00000128917,DLL4,1170.900405,1350.32179,964.9868069,-0.20542738,0.140005444,-1.467281367,0.14229953,0.897476576,delta like canonical Notch ligand 4 [Source:HGNC Symbol;Acc:HGNC:2910]
ENSG00000128918,ALDH1A2,4407.255921,4669.330492,4147.999894,-0.083356382,0.064016419,-1.302109422,0.192878983,0.897476576,aldehyde dehydrogenase 1 family member A2 [Source:HGNC Symbol;Acc:HGNC:15472]
ENSG00000129028,THAP10,300.0220818,305.1823653,233.1552482,-0.024499744,0.188709295,-0.129827967,0.896702536,0.992376667,THAP domain containing 10 [Source:HGNC Symbol;Acc:HGNC:23193]
ENSG00000129038,LOXL1,736.5498706,721.7808238,563.5306094,0.028944785,0.112030065,0.258366223,0.796124282,0.978814735,lysyl oxidase like 1 [Source:HGNC Symbol;Acc:HGNC:6665]
ENSG00000129048,ACKR4,215.7088391,231.2401805,202.0612615,-0.098545197,0.203356599,-0.484593064,0.627965035,0.956897741,atypical chemokine receptor 4 [Source:HGNC Symbol;Acc:HGNC:1611]
ENSG00000129173,E2F8,1887.064848,2266.735021,1166.593291,-0.264735915,0.101251697,-2.61463189,0.008932367,0.497736116,E2F transcription factor 8 [Source:HGNC Symbol;Acc:HGNC:24727]
ENSG00000129195,PIMREG,943.2221835,1163.068942,571.5549764,-0.302446675,0.12667551,-2.387570218,0.016960163,0.642724819,PICALM interacting mitotic regulator [Source:HGNC Symbol;Acc:HGNC:25483]
ENSG00000129538,RNASE1,14342.59344,14703.51729,12361.54687,-0.035869871,0.08113624,-0.44209432,0.658420954,0.960543956,"ribonuclease A family member 1, pancreatic [Source:HGNC Symbol;Acc:HGNC:10044]"
